n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
150,250,2.2222222222222223,2.168778843796353,43.333333333333336,2.2098958333333334,6.0606060606060606
150,275,2.2222222222222223,2.168778843796353,43.333333333333336,2.371875,6.0606060606060606
150,300,2.1717171717171717,2.1314088733342618,43.333333333333336,2.572395833333333,6.0606060606060606
175,1,6.923076923076923,3.9251153857111225,16.666666666666664,0.18802083333333333,14.102564102564102
175,2,6.111111111111112,3.134841869246719,10.0,0.19375,11.538461538461538
175,3,5.897435897435897,3.0804822719555722,10.0,0.203125,11.538461538461538
175,5,5.128205128205127,3.3919888603392185,23.333333333333332,0.23645833333333333,10.256410256410257
175,10,4.444444444444445,3.30582557364337,30.0,0.2765625,8.974358974358974
175,25,3.8034188034188032,3.131344461832884,36.666666666666664,0.44114583333333335,7.6923076923076925
175,35,3.58974358974359,3.2501116823643668,43.333333333333336,0.5505208333333333,8.974358974358974
175,40,3.58974358974359,3.2501116823643668,43.333333333333336,0.6130208333333333,8.974358974358974
175,50,3.034188034188034,3.0961531088341805,50.0,0.7239583333333334,7.6923076923076925
175,60,3.2051282051282053,3.065327152210136,46.666666666666664,0.8385416666666666,7.6923076923076925
175,75,3.1196581196581197,2.9549049424038514,46.666666666666664,0.9817708333333334,6.410256410256411
175,85,3.0769230769230775,2.9160208733729887,46.666666666666664,1.0677083333333333,6.410256410256411
175,100,3.0769230769230775,2.9160208733729887,46.666666666666664,1.2583333333333333,6.410256410256411
175,110,3.0769230769230775,2.9160208733729887,46.666666666666664,1.31875,6.410256410256411
175,125,2.8632478632478633,2.898746646514807,50.0,1.4911458333333334,6.410256410256411
175,150,2.435897435897436,2.8156523777827576,56.666666666666664,1.7640625,6.410256410256411
175,175,2.777777777777778,2.88738391993314,50.0,2.073958333333333,7.6923076923076925
175,200,2.777777777777778,2.88738391993314,50.0,2.3859375,7.6923076923076925
175,225,2.5213675213675213,2.779092391092156,53.333333333333336,2.6453125,7.6923076923076925
175,250,2.5213675213675213,2.779092391092156,53.333333333333336,2.8057291666666666,7.6923076923076925
175,275,2.2649572649572653,2.7632757539020876,56.666666666666664,3.0791666666666666,7.6923076923076925
175,300,2.2649572649572653,2.7632757539020876,56.666666666666664,3.375,7.6923076923076925
200,35,3.7728937728937733,3.663186808608287,46.666666666666664,0.7130208333333333,9.89010989010989
200,40,3.4798534798534795,3.6011257093719706,50.0,0.7802083333333333,9.89010989010989
200,60,2.8937728937728933,3.3389639679771346,53.333333333333336,1.0604166666666666,8.791208791208792
200,85,2.564102564102564,3.007234542384438,56.666666666666664,1.4192708333333333,7.6923076923076925
200,110,2.234432234432234,3.0092416701158786,63.33333333333333,1.7625,7.6923076923076925
200,175,2.4175824175824174,3.0347714545359676,60.0,2.622916666666667,7.6923076923076925
200,225,2.0146520146520146,2.8947000879311866,66.66666666666666,3.441145833333333,7.6923076923076925
200,275,2.0146520146520146,2.9085725320300826,66.66666666666666,4.070833333333334,7.6923076923076925
250,1,9.714285714285715,2.285714285714286,0.0,0.43020833333333336,14.285714285714286
250,2,8.920634920634921,1.6944769708041292,0.0,0.4421875,13.333333333333334
250,3,8.6984126984127,2.2366876131820366,3.3333333333333335,0.4546875,11.428571428571429
250,5,7.61904761904762,2.519763153394848,6.666666666666667,0.4947916666666667,11.428571428571429
250,10,6.666666666666667,2.659855246432179,10.0,0.584375,11.428571428571429
250,25,5.682539682539682,3.3035708327374453,23.333333333333332,0.8703125,10.476190476190476
250,35,5.396825396825395,3.161879262981265,23.333333333333332,1.078125,9.523809523809524
250,40,4.984126984126983,3.117098223564499,26.666666666666668,1.1401041666666667,7.619047619047619
250,50,4.5396825396825395,3.3508233514733416,33.33333333333333,1.3473958333333333,9.523809523809524
250,60,4.603174603174603,3.390291892024451,33.33333333333333,1.5541666666666667,9.523809523809524
250,75,4.380952380952381,3.21184504633441,33.33333333333333,1.8604166666666666,7.619047619047619
250,85,4.507936507936508,3.353078330542449,33.33333333333333,2.0140625,9.523809523809524
