n,instance_id,base_bw,buffer_pct,test_bw,optimal,fl_dp_obj,fl_final_obj,fl_time_dp,fl_time_ls,fl_time_total,fl_ls_iters,fl_unique_optima,success
600,0,126,0.0,126,552,526.0,552,143.46875,7.09375,150.5625,12.857142857142858,58,1
600,1,126,0.0,126,552,516.0,552,146.265625,8.28125,154.546875,14.626984126984127,62,1
600,2,126,0.0,126,552,552.0,552,143.421875,6.1875,149.609375,9.944444444444445,61,1
600,3,126,0.0,126,552,472.0,552,161.53125,5.875,167.40625,9.73015873015873,87,1
600,4,126,0.0,126,552,496.0,552,144.40625,9.96875,154.375,17.99206349206349,63,1
600,5,126,0.0,126,552,530.0,552,143.421875,7.015625,150.4375,12.373015873015873,61,1
600,6,126,0.0,126,552,470.0,552,143.53125,5.984375,149.515625,9.468253968253968,88,1
600,7,126,0.0,126,552,468.0,552,144.171875,5.578125,149.75,9.468253968253968,89,1
600,8,126,0.0,126,552,534.0,552,143.4375,6.75,150.1875,12.071428571428571,63,1
600,9,126,0.0,126,552,476.0,552,143.171875,5.546875,148.71875,9.03968253968254,73,1
600,10,126,0.0,126,552,518.0,552,143.484375,7.71875,151.203125,13.920634920634921,64,1
600,11,126,0.0,126,552,478.0,552,143.515625,5.484375,149.0,8.73015873015873,81,1
600,12,126,0.0,126,552,532.0,552,142.765625,7.421875,150.1875,11.674603174603174,63,1
600,13,126,0.0,126,552,468.0,476,142.390625,5.921875,148.3125,9.206349206349206,71,0
600,14,126,0.0,126,552,470.0,552,142.859375,5.625,148.484375,9.920634920634921,82,1
600,15,126,0.0,126,552,486.0,552,143.34375,8.046875,151.390625,18.555555555555557,65,1
600,16,126,0.0,126,552,470.0,480,142.84375,5.203125,148.046875,8.777777777777779,80,0
600,17,126,0.0,126,552,552.0,552,142.5625,6.109375,148.671875,10.793650793650794,60,1
600,18,126,0.0,126,552,474.0,476,145.234375,5.921875,151.15625,9.325396825396826,80,0
600,19,126,0.0,126,552,470.0,552,144.203125,5.609375,149.8125,9.65079365079365,86,1
600,20,126,0.0,126,552,544.0,552,142.578125,6.328125,148.90625,11.484126984126984,61,1
600,21,126,0.0,126,552,520.0,552,144.296875,7.3125,151.609375,12.373015873015873,63,1
600,22,126,0.0,126,552,534.0,552,143.421875,7.34375,150.765625,12.325396825396826,59,1
600,23,126,0.0,126,552,536.0,552,143.578125,6.15625,149.734375,11.015873015873016,62,1
600,24,126,0.0,126,552,540.0,552,144.265625,6.125,150.390625,11.571428571428571,59,1
600,25,126,0.0,126,552,464.0,552,143.28125,5.125,148.40625,8.34920634920635,89,1
600,26,126,0.0,126,552,486.0,552,143.328125,6.65625,149.984375,10.952380952380953,84,1
600,27,126,0.0,126,552,468.0,552,144.71875,6.578125,151.296875,10.706349206349206,92,1
600,28,126,0.0,126,552,552.0,552,144.1875,5.84375,150.03125,10.174603174603174,62,1
600,29,126,0.0,126,552,530.0,552,143.15625,7.15625,150.3125,11.682539682539682,63,1
300,0,169,0.05,177,272,246.0,272,84.265625,2.203125,86.46875,7.0790960451977405,109,1
300,1,169,0.05,177,272,266.0,272,82.6875,2.265625,84.953125,7.700564971751413,88,1
300,2,169,0.05,177,272,256.0,272,82.78125,2.640625,85.421875,9.485875706214689,85,1
300,3,169,0.05,177,272,260.0,272,83.34375,2.953125,86.296875,10.028248587570621,89,1
300,4,169,0.05,177,272,272.0,272,83.234375,2.375,85.609375,7.632768361581921,89,1
300,5,169,0.05,177,272,246.0,250,82.71875,2.3125,85.03125,7.293785310734464,120,0
300,6,169,0.05,177,272,248.0,272,82.796875,2.296875,85.09375,7.790960451977401,112,1
300,7,169,0.05,177,272,252.0,272,84.375,3.40625,87.78125,12.03954802259887,91,1
300,8,169,0.05,177,272,248.0,272,83.140625,2.515625,85.65625,7.790960451977401,96,1
300,9,169,0.05,177,272,272.0,272,83.40625,2.5,85.90625,8.107344632768362,86,1
300,10,169,0.05,177,272,262.0,272,83.03125,2.421875,85.453125,8.700564971751412,88,1
300,11,169,0.05,177,272,248.0,272,83.796875,2.1875,85.984375,7.468926553672317,127,1
300,12,169,0.05,177,272,248.0,272,83.03125,3.1875,86.21875,10.463276836158192,97,1
300,13,169,0.05,177,272,272.0,272,82.6875,2.546875,85.234375,7.570621468926554,88,1
300,14,169,0.05,177,272,244.0,272,83.375,2.328125,85.703125,7.429378531073446,128,1
300,15,169,0.05,177,272,272.0,272,84.09375,2.359375,86.453125,7.977401129943503,85,1
300,16,169,0.05,177,272,242.0,272,83.046875,2.140625,85.1875,7.2824858757062145,122,1
300,17,169,0.05,177,272,264.0,272,83.0,2.5,85.5,8.666666666666666,90,1
300,18,169,0.05,177,272,272.0,272,82.8125,2.484375,85.296875,8.19774011299435,87,1
300,19,169,0.05,177,272,258.0,272,83.296875,2.546875,85.84375,8.615819209039548,90,1
300,20,169,0.05,177,272,264.0,272,82.1875,2.4375,84.625,9.282485875706215,89,1
300,21,169,0.05,177,272,260.0,272,85.5625,3.1875,88.75,9.531073446327683,88,1
300,22,169,0.05,177,272,272.0,272,84.125,2.4375,86.5625,7.706214689265536,89,1
300,23,169,0.05,177,272,244.0,272,83.125,2.265625,85.390625,7.440677966101695,119,1
300,24,169,0.05,177,272,244.0,254,83.953125,2.203125,86.15625,7.242937853107344,110,0
300,25,169,0.05,177,272,244.0,272,83.0625,2.15625,85.21875,7.214689265536723,116,1
300,26,169,0.05,177,272,252.0,272,83.015625,3.703125,86.71875,10.485875706214689,90,1
300,27,169,0.05,177,272,272.0,272,83.03125,2.359375,85.390625,8.022598870056497,89,1
300,28,169,0.05,177,272,272.0,272,83.1875,2.421875,85.609375,7.576271186440678,90,1
300,29,169,0.05,177,272,250.0,272,83.1875,2.171875,85.359375,7.6440677966101696,117,1
400,0,93,0.05,98,380,336.0,380,48.328125,2.265625,50.59375,8.551020408163266,64,1
400,1,93,0.05,98,380,348.0,380,47.921875,3.203125,51.125,12.020408163265307,50,1
400,2,93,0.05,98,380,350.0,380,48.15625,2.96875,51.125,11.448979591836734,48,1
400,3,93,0.05,98,380,352.0,380,47.984375,2.796875,50.78125,10.755102040816327,48,1
400,4,93,0.05,98,380,364.0,380,48.265625,2.40625,50.671875,10.36734693877551,48,1
400,5,93,0.05,98,380,380.0,380,48.59375,2.15625,50.75,8.53061224489796,49,1
400,6,93,0.05,98,380,354.0,380,47.578125,2.640625,50.21875,11.377551020408163,48,1
400,7,93,0.05,98,380,356.0,380,48.25,2.96875,51.21875,10.642857142857142,48,1
400,8,93,0.05,98,380,356.0,380,48.234375,2.90625,51.140625,11.316326530612244,47,1
400,9,93,0.05,98,380,374.0,380,48.265625,2.578125,50.84375,10.10204081632653,44,1
400,10,93,0.05,98,380,366.0,380,48.09375,2.5,50.59375,9.83673469387755,45,1
400,11,93,0.05,98,380,366.0,380,48.5625,2.765625,51.328125,9.612244897959183,47,1
400,12,93,0.05,98,380,330.0,380,48.0625,2.140625,50.203125,7.908163265306122,68,1
400,13,93,0.05,98,380,380.0,380,47.375,2.296875,49.671875,7.8061224489795915,50,1
400,14,93,0.05,98,380,338.0,380,48.234375,3.78125,52.015625,13.908163265306122,53,1
400,15,93,0.05,98,380,338.0,380,48.171875,2.953125,51.125,11.775510204081632,56,1
400,16,93,0.05,98,380,334.0,380,47.953125,2.0625,50.015625,7.081632653061225,93,1
400,17,93,0.05,98,380,362.0,380,47.53125,2.703125,50.234375,10.306122448979592,48,1
400,18,93,0.05,98,380,352.0,380,47.625,2.609375,50.234375,11.326530612244898,47,1
400,19,93,0.05,98,380,336.0,380,48.109375,2.359375,50.46875,8.86734693877551,69,1
400,20,93,0.05,98,380,336.0,380,48.28125,2.0,50.28125,7.244897959183674,72,1
400,21,93,0.05,98,380,330.0,342,51.859375,2.46875,54.328125,9.214285714285714,72,0
400,22,93,0.05,98,380,356.0,380,49.015625,3.09375,52.109375,10.83673469387755,48,1
400,23,93,0.05,98,380,338.0,380,47.9375,2.296875,50.234375,8.295918367346939,56,1
400,24,93,0.05,98,380,332.0,380,48.09375,2.15625,50.25,8.887755102040817,66,1
400,25,93,0.05,98,380,334.0,380,48.265625,2.25,50.515625,8.071428571428571,74,1
400,26,93,0.05,98,380,366.0,380,48.046875,2.765625,50.8125,9.938775510204081,50,1
400,27,93,0.05,98,380,338.0,380,48.640625,1.953125,50.59375,6.724489795918367,86,1
400,28,93,0.05,98,380,354.0,380,48.171875,3.125,51.296875,10.989795918367347,47,1
400,29,93,0.05,98,380,364.0,380,48.765625,2.640625,51.40625,11.193877551020408,43,1
500,0,105,0.05,110,462,398.0,462,84.25,3.8125,88.0625,8.936363636363636,72,1
500,1,105,0.05,110,462,446.0,462,84.28125,3.484375,87.765625,9.236363636363636,54,1
500,2,105,0.05,110,462,392.0,462,84.40625,4.015625,88.421875,9.290909090909091,74,1
500,3,105,0.05,110,462,404.0,404,83.96875,3.078125,87.046875,7.636363636363637,84,0
500,4,105,0.05,110,462,444.0,462,83.671875,4.09375,87.765625,10.3,55,1
500,5,105,0.05,110,462,400.0,462,84.09375,3.765625,87.859375,9.681818181818182,71,1
500,6,105,0.05,110,462,404.0,462,85.046875,3.8125,88.859375,9.454545454545455,64,1
500,7,105,0.05,110,462,434.0,462,84.078125,4.640625,88.71875,11.754545454545454,55,1
500,8,105,0.05,110,462,396.0,462,83.78125,3.296875,87.078125,8.763636363636364,77,1
500,9,105,0.05,110,462,426.0,462,85.6875,5.359375,91.046875,13.345454545454546,51,1
500,10,105,0.05,110,462,396.0,462,84.921875,3.359375,88.28125,8.60909090909091,66,1
500,11,105,0.05,110,462,448.0,462,84.875,4.09375,88.96875,9.245454545454546,55,1
500,12,105,0.05,110,462,462.0,462,83.0625,3.734375,86.796875,9.445454545454545,55,1
500,13,105,0.05,110,462,394.0,462,83.84375,4.0,87.84375,9.4,81,1
500,14,105,0.05,110,462,400.0,462,83.765625,3.28125,87.046875,8.172727272727272,79,1
500,15,105,0.05,110,462,462.0,462,85.828125,4.125,89.953125,10.118181818181819,52,1
500,16,105,0.05,110,462,400.0,462,84.125,3.546875,87.671875,9.00909090909091,71,1
500,17,105,0.05,110,462,400.0,462,84.59375,3.4375,88.03125,7.954545454545454,71,1
500,18,105,0.05,110,462,402.0,462,83.96875,3.796875,87.765625,8.436363636363636,73,1
500,19,105,0.05,110,462,462.0,462,84.578125,3.9375,88.515625,9.336363636363636,54,1
500,20,105,0.05,110,462,446.0,462,83.625,4.3125,87.9375,10.781818181818181,54,1
500,21,105,0.05,110,462,398.0,462,83.921875,3.359375,87.28125,8.709090909090909,91,1
500,22,105,0.05,110,462,400.0,462,83.75,3.71875,87.46875,8.209090909090909,69,1
500,23,105,0.05,110,462,400.0,462,90.0,3.5625,93.5625,8.309090909090909,81,1
500,24,105,0.05,110,462,414.0,462,85.34375,4.84375,90.1875,15.8,54,1
500,25,105,0.05,110,462,462.0,462,83.8125,3.6875,87.5,9.590909090909092,52,1
500,26,105,0.05,110,462,400.0,462,84.234375,3.65625,87.890625,8.39090909090909,81,1
500,27,105,0.05,110,462,442.0,462,84.296875,4.640625,88.9375,12.063636363636364,56,1
500,28,105,0.05,110,462,402.0,462,84.359375,7.5,91.859375,17.672727272727272,55,1
500,29,105,0.05,110,462,404.0,462,85.109375,5.875,90.984375,13.50909090909091,68,1
600,0,126,0.05,132,552,526.0,552,155.53125,7.390625,162.921875,12.712121212121213,63,1
600,1,126,0.05,132,552,516.0,552,155.359375,8.53125,163.890625,14.681818181818182,66,1
600,2,126,0.05,132,552,552.0,552,156.359375,5.78125,162.140625,10.128787878787879,65,1
600,3,126,0.05,132,552,470.0,552,156.203125,6.65625,162.859375,10.651515151515152,88,1
600,4,126,0.05,132,552,476.0,552,156.484375,6.6875,163.171875,11.621212121212121,75,1
600,5,126,0.05,132,552,530.0,552,156.859375,7.359375,164.21875,12.469696969696969,61,1
600,6,126,0.05,132,552,468.0,552,156.5,6.328125,162.828125,10.757575757575758,90,1
600,7,126,0.05,132,552,472.0,552,155.375,5.625,161.0,9.43939393939394,103,1
600,8,126,0.05,132,552,516.0,552,156.390625,9.09375,165.484375,14.416666666666666,65,1
600,9,126,0.05,132,552,476.0,552,155.828125,5.8125,161.640625,9.212121212121213,78,1
600,10,126,0.05,132,552,518.0,552,156.515625,9.296875,165.8125,15.106060606060606,66,1
600,11,126,0.05,132,552,478.0,488,155.28125,6.28125,161.5625,9.621212121212121,84,0
600,12,126,0.05,132,552,474.0,552,156.09375,6.0,162.09375,9.174242424242424,89,1
600,13,126,0.05,132,552,470.0,552,157.59375,5.875,163.46875,9.924242424242424,76,1
600,14,126,0.05,132,552,476.0,552,159.234375,7.171875,166.40625,10.863636363636363,80,1
600,15,126,0.05,132,552,484.0,552,155.09375,7.75,162.84375,17.356060606060606,67,1
600,16,126,0.05,132,552,516.0,552,156.328125,6.59375,162.921875,13.363636363636363,67,1
600,17,126,0.05,132,552,552.0,552,157.453125,6.234375,163.6875,10.484848484848484,65,1
600,18,126,0.05,132,552,472.0,552,156.671875,5.96875,162.640625,9.969696969696969,92,1
600,19,126,0.05,132,552,470.0,552,156.4375,5.75,162.1875,9.674242424242424,89,1
600,20,126,0.05,132,552,544.0,552,155.171875,6.375,161.546875,10.424242424242424,64,1
600,21,126,0.05,132,552,520.0,552,159.703125,7.71875,167.421875,11.674242424242424,67,1
600,22,126,0.05,132,552,524.0,552,154.96875,8.734375,163.703125,14.151515151515152,65,1
600,23,126,0.05,132,552,536.0,552,155.625,6.359375,161.984375,11.295454545454545,64,1
600,24,126,0.05,132,552,540.0,552,156.625,6.203125,162.828125,10.719696969696969,65,1
600,25,126,0.05,132,552,464.0,552,155.734375,5.984375,161.71875,9.090909090909092,93,1
600,26,126,0.05,132,552,486.0,552,155.046875,6.703125,161.75,10.378787878787879,90,1
600,27,126,0.05,132,552,472.0,552,156.046875,6.328125,162.375,10.477272727272727,98,1
600,28,126,0.05,132,552,552.0,552,156.484375,6.125,162.609375,9.765151515151516,66,1
600,29,126,0.05,132,552,530.0,552,155.234375,7.953125,163.1875,12.340909090909092,66,1
300,0,169,0.1,186,272,246.0,252,91.65625,2.34375,94.0,7.349462365591398,113,0
300,1,169,0.1,186,272,266.0,272,91.109375,2.515625,93.625,8.155913978494624,90,1
300,2,169,0.1,186,272,256.0,272,90.28125,2.71875,93.0,9.478494623655914,92,1
300,3,169,0.1,186,272,260.0,270,91.53125,3.125,94.65625,9.263440860215054,93,0
300,4,169,0.1,186,272,272.0,272,91.390625,2.46875,93.859375,7.956989247311828,90,1
300,5,169,0.1,186,272,246.0,272,92.03125,2.5,94.53125,7.731182795698925,123,1
300,6,169,0.1,186,272,248.0,272,91.875,2.703125,94.578125,7.704301075268817,117,1
300,7,169,0.1,186,272,252.0,272,89.9375,3.578125,93.515625,11.548387096774194,99,1
300,8,169,0.1,186,272,248.0,272,91.109375,2.578125,93.6875,7.758064516129032,101,1
300,9,169,0.1,186,272,272.0,272,90.171875,2.515625,92.6875,7.559139784946237,94,1
300,10,169,0.1,186,272,262.0,272,93.875,2.421875,96.296875,8.731182795698924,91,1
300,11,169,0.1,186,272,248.0,272,91.15625,2.40625,93.5625,7.193548387096774,135,1
300,12,169,0.1,186,272,250.0,272,90.90625,3.375,94.28125,10.913978494623656,101,1
300,13,169,0.1,186,272,272.0,272,91.140625,3.015625,94.15625,8.440860215053764,87,1
300,14,169,0.1,186,272,244.0,272,90.890625,2.453125,93.34375,7.731182795698925,133,1
300,15,169,0.1,186,272,272.0,272,91.8125,2.4375,94.25,7.553763440860215,91,1
300,16,169,0.1,186,272,242.0,272,90.859375,2.328125,93.1875,7.5,130,1
300,17,169,0.1,186,272,264.0,272,91.65625,2.71875,94.375,8.618279569892474,92,1
300,18,169,0.1,186,272,272.0,272,90.53125,2.71875,93.25,7.768817204301075,94,1
300,19,169,0.1,186,272,258.0,272,91.765625,2.640625,94.40625,9.166666666666666,94,1
300,20,169,0.1,186,272,264.0,272,90.40625,2.75,93.15625,9.64516129032258,94,1
300,21,169,0.1,186,272,260.0,272,91.046875,3.65625,94.703125,9.903225806451612,90,1
300,22,169,0.1,186,272,272.0,272,91.171875,2.5,93.671875,7.655913978494624,92,1
300,23,169,0.1,186,272,244.0,272,91.25,2.421875,93.671875,7.032258064516129,124,1
300,24,169,0.1,186,272,244.0,272,92.4375,2.375,94.8125,7.365591397849462,113,1
300,25,169,0.1,186,272,244.0,272,90.671875,2.515625,93.1875,7.225806451612903,122,1
300,26,169,0.1,186,272,252.0,272,91.296875,3.984375,95.28125,11.301075268817204,93,1
300,27,169,0.1,186,272,272.0,272,91.25,2.546875,93.796875,8.424731182795698,93,1
300,28,169,0.1,186,272,272.0,272,90.609375,2.4375,93.046875,7.478494623655914,93,1
300,29,169,0.1,186,272,250.0,272,91.328125,2.4375,93.765625,7.311827956989247,120,1
400,0,93,0.1,102,380,336.0,380,51.375,2.09375,53.46875,7.823529411764706,69,1
400,1,93,0.1,102,380,348.0,380,51.140625,3.90625,55.046875,13.823529411764707,48,1
400,2,93,0.1,102,380,350.0,380,50.78125,3.234375,54.015625,11.843137254901961,48,1
400,3,93,0.1,102,380,352.0,380,51.515625,3.1875,54.703125,11.950980392156863,49,1
400,4,93,0.1,102,380,364.0,380,51.4375,2.546875,53.984375,9.029411764705882,51,1
400,5,93,0.1,102,380,380.0,380,51.109375,2.203125,53.3125,8.27450980392157,51,1
400,6,93,0.1,102,380,336.0,380,52.59375,2.65625,55.25,10.019607843137255,69,1
400,7,93,0.1,102,380,356.0,380,51.46875,3.375,54.84375,12.205882352941176,48,1
400,8,93,0.1,102,380,352.0,380,51.6875,3.421875,55.109375,10.931372549019608,51,1
400,9,93,0.1,102,380,374.0,380,51.34375,2.953125,54.296875,11.029411764705882,44,1
400,10,93,0.1,102,380,366.0,380,51.421875,2.4375,53.859375,9.264705882352942,51,1
400,11,93,0.1,102,380,366.0,380,51.640625,3.171875,54.8125,9.098039215686274,50,1
400,12,93,0.1,102,380,330.0,380,51.484375,2.359375,53.84375,8.382352941176471,72,1
400,13,93,0.1,102,380,380.0,380,50.671875,2.5625,53.234375,8.205882352941176,51,1
400,14,93,0.1,102,380,338.0,380,51.9375,3.765625,55.703125,13.794117647058824,54,1
400,15,93,0.1,102,380,338.0,380,51.078125,3.5,54.578125,13.137254901960784,55,1
400,16,93,0.1,102,380,334.0,380,51.8125,2.21875,54.03125,8.176470588235293,85,1
400,17,93,0.1,102,380,362.0,380,51.671875,2.6875,54.359375,10.009803921568627,49,1
400,18,93,0.1,102,380,354.0,380,50.953125,2.796875,53.75,10.911764705882353,49,1
400,19,93,0.1,102,380,336.0,380,51.578125,2.609375,54.1875,8.911764705882353,67,1
400,20,93,0.1,102,380,336.0,338,52.09375,2.078125,54.171875,6.813725490196078,74,0
400,21,93,0.1,102,380,330.0,380,51.546875,2.46875,54.015625,8.892156862745098,73,1
400,22,93,0.1,102,380,354.0,380,51.4375,3.296875,54.734375,11.96078431372549,51,1
400,23,93,0.1,102,380,338.0,380,52.40625,2.265625,54.671875,7.96078431372549,57,1
400,24,93,0.1,102,380,332.0,380,51.078125,2.171875,53.25,7.6568627450980395,72,1
400,25,93,0.1,102,380,334.0,336,52.71875,2.15625,54.875,7.617647058823529,76,0
400,26,93,0.1,102,380,366.0,380,51.65625,3.265625,54.921875,10.784313725490197,51,1
400,27,93,0.1,102,380,338.0,380,54.46875,2.140625,56.609375,7.754901960784314,88,1
400,28,93,0.1,102,380,354.0,380,51.25,3.375,54.625,10.754901960784315,49,1
400,29,93,0.1,102,380,354.0,380,51.546875,2.703125,54.25,11.509803921568627,49,1
500,0,105,0.1,116,462,396.0,400,93.40625,3.5625,96.96875,8.198275862068966,93,0
500,1,105,0.1,116,462,446.0,462,94.25,3.75,98.0,9.508620689655173,58,1
500,2,105,0.1,116,462,392.0,462,92.25,4.171875,96.421875,9.448275862068966,76,1
500,3,105,0.1,116,462,404.0,462,92.390625,3.640625,96.03125,8.318965517241379,87,1
500,4,105,0.1,116,462,444.0,462,91.640625,3.984375,95.625,10.724137931034482,57,1
500,5,105,0.1,116,462,400.0,462,92.640625,3.59375,96.234375,8.724137931034482,73,1
500,6,105,0.1,116,462,404.0,410,92.515625,4.4375,96.953125,9.189655172413794,66,0
500,7,105,0.1,116,462,434.0,462,91.953125,4.40625,96.359375,11.810344827586206,57,1
500,8,105,0.1,116,462,400.0,408,92.0625,4.4375,96.5,10.439655172413794,84,0
500,9,105,0.1,116,462,402.0,462,91.84375,4.0625,95.90625,9.060344827586206,67,1
500,10,105,0.1,116,462,396.0,462,92.046875,3.625,95.671875,9.232758620689655,68,1
500,11,105,0.1,116,462,448.0,462,91.65625,4.578125,96.234375,9.96551724137931,57,1
500,12,105,0.1,116,462,462.0,462,92.40625,4.1875,96.59375,10.008620689655173,56,1
500,13,105,0.1,116,462,394.0,462,92.234375,4.609375,96.84375,9.775862068965518,84,1
500,14,105,0.1,116,462,400.0,462,93.0,3.921875,96.921875,9.362068965517242,83,1
500,15,105,0.1,116,462,462.0,462,91.328125,3.53125,94.859375,9.03448275862069,56,1
500,16,105,0.1,116,462,400.0,462,92.53125,3.9375,96.46875,9.077586206896552,75,1
500,17,105,0.1,116,462,400.0,462,91.828125,3.53125,95.359375,8.28448275862069,75,1
500,18,105,0.1,116,462,402.0,462,92.0,3.984375,95.984375,9.025862068965518,76,1
500,19,105,0.1,116,462,462.0,462,92.265625,4.015625,96.28125,9.017241379310345,59,1
500,20,105,0.1,116,462,440.0,462,92.546875,5.59375,98.140625,12.431034482758621,52,1
500,21,105,0.1,116,462,398.0,462,91.3125,3.34375,94.65625,8.086206896551724,96,1
500,22,105,0.1,116,462,400.0,410,91.5625,3.390625,94.953125,7.818965517241379,74,0
500,23,105,0.1,116,462,400.0,462,91.53125,3.390625,94.921875,8.448275862068966,83,1
500,24,105,0.1,116,462,410.0,462,92.3125,5.359375,97.671875,16.137931034482758,57,1
500,25,105,0.1,116,462,462.0,462,91.75,3.5625,95.3125,8.948275862068966,58,1
500,26,105,0.1,116,462,400.0,462,91.828125,4.25,96.078125,9.086206896551724,83,1
500,27,105,0.1,116,462,444.0,462,91.953125,5.5,97.453125,13.172413793103448,55,1
500,28,105,0.1,116,462,412.0,462,92.671875,6.765625,99.4375,16.362068965517242,57,1
500,29,105,0.1,116,462,404.0,462,91.9375,7.859375,99.796875,17.49137931034483,59,1
600,0,126,0.1,139,552,526.0,552,170.8125,8.984375,179.796875,14.517985611510792,61,1
600,1,126,0.1,139,552,516.0,552,172.109375,9.09375,181.203125,13.741007194244604,71,1
600,2,126,0.1,139,552,552.0,552,171.0,6.890625,177.890625,11.071942446043165,65,1
600,3,126,0.1,139,552,470.0,476,172.390625,6.359375,178.75,9.39568345323741,93,0
600,4,126,0.1,139,552,476.0,552,174.546875,6.4375,180.984375,10.733812949640289,82,1
600,5,126,0.1,139,552,530.0,552,171.359375,7.828125,179.1875,12.525179856115107,65,1
600,6,126,0.1,139,552,468.0,552,171.5,5.9375,177.4375,9.366906474820144,97,1
600,7,126,0.1,139,552,466.0,552,171.46875,6.921875,178.390625,9.870503597122303,99,1
600,8,126,0.1,139,552,516.0,552,170.984375,10.390625,181.375,14.97841726618705,66,1
600,9,126,0.1,139,552,476.0,552,171.15625,6.171875,177.328125,9.115107913669064,84,1
600,10,126,0.1,139,552,518.0,552,171.015625,7.796875,178.8125,13.510791366906474,71,1
600,11,126,0.1,139,552,480.0,486,172.140625,5.96875,178.109375,9.633093525179856,95,0
600,12,126,0.1,139,552,490.0,552,170.8125,9.71875,180.53125,16.201438848920862,71,1
600,13,126,0.1,139,552,466.0,476,171.390625,6.171875,177.5625,10.29496402877698,97,0
600,14,126,0.1,139,552,472.0,552,186.28125,8.453125,194.734375,12.582733812949641,76,1
600,15,126,0.1,139,552,486.0,552,170.90625,9.25,180.15625,19.093525179856115,69,1
600,16,126,0.1,139,552,508.0,552,172.859375,8.09375,180.953125,15.553956834532373,70,1
600,17,126,0.1,139,552,552.0,552,170.8125,6.828125,177.640625,10.482014388489208,68,1
600,18,126,0.1,139,552,472.0,552,171.921875,6.671875,178.59375,10.050359712230216,95,1
600,19,126,0.1,139,552,470.0,552,171.40625,6.609375,178.015625,10.266187050359711,92,1
600,20,126,0.1,139,552,544.0,552,171.3125,6.328125,177.640625,10.338129496402878,68,1
600,21,126,0.1,139,552,520.0,552,172.046875,8.578125,180.625,12.489208633093526,69,1
600,22,126,0.1,139,552,524.0,552,170.578125,9.546875,180.125,14.503597122302159,64,1
600,23,126,0.1,139,552,552.0,552,171.65625,6.375,178.03125,10.309352517985612,69,1
600,24,126,0.1,139,552,540.0,552,174.703125,6.6875,181.390625,10.762589928057555,69,1
600,25,126,0.1,139,552,466.0,552,171.375,6.46875,177.84375,9.417266187050359,102,1
600,26,126,0.1,139,552,486.0,552,170.859375,7.015625,177.875,10.18705035971223,94,1
600,27,126,0.1,139,552,468.0,552,172.125,6.453125,178.578125,9.381294964028777,97,1
600,28,126,0.1,139,552,552.0,552,170.578125,6.046875,176.625,9.575539568345324,71,1
600,29,126,0.1,139,552,530.0,552,170.796875,8.359375,179.15625,12.215827338129497,71,1
300,0,169,0.15,194,272,246.0,272,97.828125,2.40625,100.234375,7.371134020618556,117,1
300,1,169,0.15,194,272,266.0,272,98.515625,2.59375,101.109375,8.304123711340207,97,1
300,2,169,0.15,194,272,256.0,272,98.765625,2.984375,101.75,9.917525773195877,96,1
300,3,169,0.15,194,272,260.0,272,99.390625,3.203125,102.59375,9.489690721649485,99,1
300,4,169,0.15,194,272,272.0,272,98.546875,2.640625,101.1875,8.06701030927835,96,1
300,5,169,0.15,194,272,248.0,272,99.375,2.921875,102.296875,7.716494845360825,127,1
300,6,169,0.15,194,272,248.0,272,113.203125,2.703125,115.90625,7.443298969072165,119,1
300,7,169,0.15,194,272,252.0,272,115.546875,4.6875,120.234375,12.484536082474227,98,1
300,8,169,0.15,194,272,248.0,272,116.828125,2.609375,119.4375,7.603092783505154,106,1
300,9,169,0.15,194,272,272.0,272,105.59375,2.765625,108.359375,7.974226804123711,96,1
300,10,169,0.15,194,272,262.0,272,102.125,2.625,104.75,8.762886597938145,95,1
300,11,169,0.15,194,272,248.0,272,102.5,2.625,105.125,7.010309278350515,139,1
300,12,169,0.15,194,272,250.0,272,102.5,3.8125,106.3125,10.788659793814434,103,1
300,13,169,0.15,194,272,272.0,272,102.609375,2.96875,105.578125,8.304123711340207,95,1
300,14,169,0.15,194,272,244.0,272,101.859375,2.984375,104.84375,7.670103092783505,138,1
300,15,169,0.15,194,272,272.0,272,101.84375,2.921875,104.765625,7.896907216494846,90,1
300,16,169,0.15,194,272,242.0,272,101.53125,2.453125,103.984375,7.690721649484536,135,1
300,17,169,0.15,194,272,264.0,272,101.9375,2.875,104.8125,8.644329896907216,95,1
300,18,169,0.15,194,272,272.0,272,101.265625,2.703125,103.96875,7.896907216494846,97,1
300,19,169,0.15,194,272,272.0,272,101.25,2.703125,103.953125,7.092783505154639,98,1
300,20,169,0.15,194,272,264.0,272,101.859375,3.078125,104.9375,9.18041237113402,98,1
300,21,169,0.15,194,272,260.0,272,101.921875,3.609375,105.53125,9.551546391752577,96,1
300,22,169,0.15,194,272,272.0,272,103.09375,2.984375,106.078125,8.24742268041237,97,1
300,23,169,0.15,194,272,244.0,248,109.6875,2.515625,112.203125,7.097938144329897,130,0
300,24,169,0.15,194,272,244.0,254,113.828125,2.75,116.578125,7.180412371134021,119,0
300,25,169,0.15,194,272,244.0,272,111.40625,3.078125,114.484375,7.283505154639175,126,1
300,26,169,0.15,194,272,256.0,272,145.671875,8.359375,154.03125,9.654639175257731,97,1
300,27,169,0.15,194,272,272.0,272,244.390625,2.90625,247.296875,8.123711340206185,96,1
