n,instance_id,base_bw,beam_width,aggregated_anchor_pct,optimal,fl_dp_obj,fl_final_obj,fl_time_dp,fl_time_ls,fl_time_total,fl_ls_iters,fl_unique_optima,success
150,0,165,173,0.05,132,124.0,132,37.9375,1.9375,39.875,5.647398843930636,119,1
150,1,165,173,0.05,132,124.0,130,85.875,1.421875,87.296875,4.994219653179191,148,0
150,2,165,173,0.05,132,128.0,132,63.296875,0.625,63.921875,5.358381502890174,94,1
150,3,165,173,0.05,132,124.0,132,31.46875,1.75,33.21875,5.167630057803469,136,1
150,4,165,173,0.05,132,124.0,132,76.109375,2.40625,78.515625,5.028901734104046,122,1
150,5,165,173,0.05,132,126.0,132,64.6875,1.9375,66.625,5.416184971098266,107,1
150,6,165,173,0.05,132,128.0,132,51.0625,0.671875,51.734375,5.658959537572255,97,1
150,7,165,173,0.05,132,132.0,132,69.0625,2.3125,71.375,5.3468208092485545,88,1
150,8,165,173,0.05,132,132.0,132,79.921875,1.640625,81.5625,5.381502890173411,89,1
150,9,165,173,0.05,132,126.0,132,79.484375,1.828125,81.3125,5.265895953757226,135,1
150,10,165,173,0.05,132,130.0,132,81.03125,2.515625,83.546875,5.728323699421965,93,1
150,11,165,173,0.05,132,124.0,132,74.859375,2.3125,77.171875,5.005780346820809,141,1
150,12,165,173,0.05,132,126.0,132,86.046875,2.171875,88.21875,4.872832369942197,116,1
150,13,165,173,0.05,132,132.0,132,73.859375,1.8125,75.671875,5.578034682080925,98,1
150,14,165,173,0.05,132,128.0,128,75.703125,1.921875,77.625,5.30635838150289,98,0
150,15,165,173,0.05,132,128.0,132,62.265625,1.3125,63.578125,5.329479768786127,111,1
150,16,165,173,0.05,132,122.0,126,67.09375,1.625,68.71875,5.277456647398844,124,0
150,17,165,173,0.05,132,126.0,132,82.640625,1.875,84.515625,5.086705202312139,116,1
150,18,165,173,0.05,132,124.0,126,66.203125,1.375,67.578125,5.369942196531792,123,0
150,19,165,173,0.05,132,128.0,130,76.96875,1.75,78.71875,4.739884393063584,157,0
150,20,165,173,0.05,132,122.0,124,70.015625,1.625,71.640625,4.763005780346821,136,0
150,21,165,173,0.05,132,126.0,132,82.734375,1.53125,84.265625,4.791907514450867,142,1
150,22,165,173,0.05,132,128.0,132,82.46875,2.671875,85.140625,5.976878612716763,94,1
150,23,165,173,0.05,132,126.0,132,76.828125,2.359375,79.1875,6.15606936416185,103,1
150,24,165,173,0.05,132,124.0,132,64.671875,1.15625,65.828125,5.265895953757226,112,1
150,25,165,173,0.05,132,132.0,132,62.9375,1.265625,64.203125,5.780346820809249,93,1
150,26,165,173,0.05,132,128.0,132,70.78125,2.546875,73.328125,6.144508670520231,93,1
150,27,165,173,0.05,132,124.0,130,85.25,1.609375,86.859375,5.242774566473988,103,0
150,28,165,173,0.05,132,126.0,132,68.546875,2.484375,71.03125,6.144508670520231,96,1
150,29,165,173,0.05,132,132.0,132,71.125,1.75,72.875,5.208092485549133,89,1
200,0,238,250,0.05,182,174.0,182,181.6875,2.03125,183.71875,7.232,143,1
200,1,238,250,0.05,182,168.0,182,91.46875,1.671875,93.140625,6.084,151,1
200,2,238,250,0.05,182,180.0,182,97.71875,2.890625,100.609375,7.408,126,1
200,3,238,250,0.05,182,178.0,182,129.328125,2.90625,132.234375,7.46,133,1
200,4,238,250,0.05,182,168.0,182,112.25,1.53125,113.78125,6.044,164,1
200,5,238,250,0.05,182,168.0,182,89.484375,1.609375,91.09375,6.576,155,1
200,6,238,250,0.05,182,172.0,182,91.078125,2.203125,93.28125,7.152,139,1
200,7,238,250,0.05,182,168.0,182,101.40625,1.796875,103.203125,6.148,184,1
200,8,238,250,0.05,182,182.0,182,100.515625,1.953125,102.46875,6.86,124,1
200,9,238,250,0.05,182,182.0,182,135.34375,3.5625,138.90625,6.852,123,1
200,10,238,250,0.05,182,182.0,182,97.140625,1.890625,99.03125,6.76,132,1
200,11,238,250,0.05,182,168.0,182,97.59375,1.671875,99.265625,6.48,155,1
200,12,238,250,0.05,182,170.0,182,94.1875,1.828125,96.015625,6.532,164,1
200,13,238,250,0.05,182,170.0,182,93.640625,1.671875,95.3125,6.236,167,1
200,14,238,250,0.05,182,170.0,182,110.171875,2.078125,112.25,6.588,162,1
200,15,238,250,0.05,182,170.0,182,102.375,3.75,106.125,8.684,152,1
200,16,238,250,0.05,182,182.0,182,110.828125,2.265625,113.09375,7.312,124,1
200,17,238,250,0.05,182,176.0,182,103.6875,2.140625,105.828125,6.952,126,1
200,18,238,250,0.05,182,178.0,182,99.390625,1.9375,101.328125,7.388,131,1
200,19,238,250,0.05,182,172.0,182,99.96875,2.59375,102.5625,6.74,159,1
200,20,238,250,0.05,182,182.0,182,140.171875,2.078125,142.25,6.808,127,1
200,21,238,250,0.05,182,168.0,172,109.609375,1.84375,111.453125,6.324,197,0
200,22,238,250,0.05,182,182.0,182,103.546875,2.109375,105.65625,6.46,126,1
200,23,238,250,0.05,182,166.0,182,100.15625,3.296875,103.453125,6.372,172,1
200,24,238,250,0.05,182,164.0,182,109.328125,2.75,112.078125,6.204,200,1
200,25,238,250,0.05,182,182.0,182,103.921875,1.828125,105.75,6.964,124,1
200,26,238,250,0.05,182,170.0,182,99.859375,1.796875,101.65625,6.028,168,1
200,27,238,250,0.05,182,172.0,182,115.25,2.546875,117.796875,6.42,146,1
200,28,238,250,0.05,182,168.0,182,117.578125,1.8125,119.390625,6.232,156,1
200,29,238,250,0.05,182,174.0,182,98.65625,1.953125,100.609375,7.056,169,1
250,0,234,246,0.05,210,192.0,196,136.859375,2.625,139.484375,5.7926829268292686,198,0
250,1,234,246,0.05,210,194.0,210,182.421875,2.234375,184.65625,6.504065040650406,186,1
250,2,234,246,0.05,210,192.0,210,154.015625,3.59375,157.609375,6.353658536585366,148,1
250,3,234,246,0.05,210,210.0,210,153.109375,2.40625,155.515625,7.329268292682927,120,1
250,4,234,246,0.05,210,192.0,210,140.453125,3.25,143.703125,6.024390243902439,186,1
250,5,234,246,0.05,210,196.0,210,147.265625,2.921875,150.1875,6.699186991869919,191,1
250,6,234,246,0.05,210,194.0,196,142.421875,2.5,144.921875,6.434959349593496,184,0
250,7,234,246,0.05,210,194.0,210,163.25,2.65625,165.90625,6.495934959349594,156,1
250,8,234,246,0.05,210,196.0,210,131.8125,4.015625,135.828125,8.142276422764228,129,1
250,9,234,246,0.05,210,196.0,210,136.4375,2.25,138.6875,6.479674796747967,157,1
250,10,234,246,0.05,210,190.0,210,181.71875,2.578125,184.296875,6.288617886178862,162,1
250,11,234,246,0.05,210,206.0,210,164.34375,3.078125,167.421875,7.552845528455284,121,1
250,12,234,246,0.05,210,192.0,210,166.90625,2.875,169.78125,6.703252032520325,148,1
250,13,234,246,0.05,210,210.0,210,143.125,2.84375,145.96875,6.691056910569106,124,1
250,14,234,246,0.05,210,200.0,210,177.328125,2.40625,179.734375,7.158536585365853,172,1
250,15,234,246,0.05,210,204.0,210,141.625,3.0625,144.6875,7.853658536585366,124,1
250,16,234,246,0.05,210,204.0,210,132.359375,2.734375,135.09375,8.138211382113822,133,1
250,17,234,246,0.05,210,210.0,210,136.828125,3.125,139.953125,7.650406504065041,123,1
250,18,234,246,0.05,210,192.0,210,130.109375,2.75,132.859375,8.41869918699187,141,1
250,19,234,246,0.05,210,210.0,210,117.203125,2.28125,119.484375,7.130081300813008,123,1
250,20,234,246,0.05,210,196.0,208,117.984375,2.109375,120.09375,6.849593495934959,188,0
250,21,234,246,0.05,210,192.0,210,117.453125,2.09375,119.546875,6.443089430894309,159,1
250,22,234,246,0.05,210,196.0,210,116.625,2.046875,118.671875,6.186991869918699,151,1
250,23,234,246,0.05,210,192.0,210,118.78125,2.015625,120.796875,6.097560975609756,177,1
250,24,234,246,0.05,210,206.0,210,116.46875,2.5625,119.03125,7.552845528455284,124,1
250,25,234,246,0.05,210,196.0,210,116.703125,2.28125,118.984375,6.528455284552845,167,1
250,26,234,246,0.05,210,194.0,210,118.546875,2.171875,120.71875,6.203252032520325,182,1
250,27,234,246,0.05,210,198.0,210,116.34375,2.4375,118.78125,6.41869918699187,191,1
250,28,234,246,0.05,210,196.0,210,117.84375,2.28125,120.125,7.048780487804878,143,1
250,29,234,246,0.05,210,198.0,210,116.203125,2.40625,118.609375,7.069105691056911,130,1
150,0,165,173,0.1,132,126.0,128,26.578125,0.640625,27.21875,5.92485549132948,132,0
150,1,165,173,0.1,132,124.0,132,27.15625,0.625,27.78125,4.878612716763006,145,1
150,2,165,173,0.1,132,128.0,128,26.875,0.59375,27.46875,5.456647398843931,94,0
150,3,165,173,0.1,132,128.0,128,27.03125,0.625,27.65625,5.427745664739884,104,0
150,4,165,173,0.1,132,124.0,132,27.1875,0.609375,27.796875,4.988439306358382,136,1
150,5,165,173,0.1,132,126.0,132,26.734375,0.671875,27.40625,4.994219653179191,108,1
150,6,165,173,0.1,132,128.0,132,26.90625,0.671875,27.578125,5.7514450867052025,95,1
150,7,165,173,0.1,132,132.0,132,26.765625,0.640625,27.40625,5.878612716763006,88,1
150,8,165,173,0.1,132,124.0,132,26.9375,0.625,27.5625,5.312138728323699,106,1
150,9,165,173,0.1,132,126.0,132,27.09375,0.65625,27.75,5.3468208092485545,124,1
150,10,165,173,0.1,132,132.0,132,26.96875,0.65625,27.625,5.508670520231214,94,1
150,11,165,173,0.1,132,126.0,132,26.5625,0.6875,27.25,5.734104046242774,112,1
150,12,165,173,0.1,132,126.0,130,26.9375,0.609375,27.546875,5.213872832369942,114,0
150,13,165,173,0.1,132,128.0,132,27.03125,0.671875,27.703125,5.53757225433526,97,1
150,14,165,173,0.1,132,128.0,132,26.4375,0.640625,27.078125,5.300578034682081,110,1
150,15,165,173,0.1,132,128.0,128,27.34375,0.59375,27.9375,5.092485549132948,110,0
150,16,165,173,0.1,132,122.0,132,26.71875,0.640625,27.359375,5.289017341040463,113,1
150,17,165,173,0.1,132,126.0,132,29.65625,0.59375,30.25,4.763005780346821,134,1
150,18,165,173,0.1,132,126.0,132,26.78125,0.609375,27.390625,5.104046242774566,113,1
150,19,165,173,0.1,132,128.0,130,26.84375,0.609375,27.453125,5.121387283236994,109,0
150,20,165,173,0.1,132,124.0,132,26.515625,0.671875,27.1875,5.554913294797688,112,1
150,21,165,173,0.1,132,128.0,132,27.15625,0.640625,27.796875,5.38728323699422,117,1
150,22,165,173,0.1,132,128.0,132,26.6875,0.71875,27.40625,5.861271676300578,91,1
150,23,165,173,0.1,132,126.0,132,29.265625,0.8125,30.078125,6.017341040462428,98,1
150,24,165,173,0.1,132,124.0,132,27.6875,0.625,28.3125,5.028901734104046,110,1
150,25,165,173,0.1,132,132.0,132,27.421875,0.625,28.046875,5.670520231213873,92,1
150,26,165,173,0.1,132,124.0,132,26.953125,0.640625,27.59375,5.335260115606936,107,1
150,27,165,173,0.1,132,124.0,132,27.4375,0.625,28.0625,5.22543352601156,103,1
150,28,165,173,0.1,132,124.0,132,26.71875,0.71875,27.4375,5.381502890173411,96,1
150,29,165,173,0.1,132,128.0,132,26.78125,0.859375,27.640625,5.832369942196531,93,1
200,0,238,250,0.1,182,170.0,182,88.140625,1.53125,89.671875,6.2,165,1
200,1,238,250,0.1,182,168.0,182,88.4375,1.46875,89.90625,6.392,148,1
200,2,238,250,0.1,182,180.0,182,88.65625,1.6875,90.34375,7.12,126,1
200,3,238,250,0.1,182,178.0,182,88.203125,1.890625,90.09375,7.572,132,1
200,4,238,250,0.1,182,168.0,182,88.328125,1.609375,89.9375,6.628,167,1
200,5,238,250,0.1,182,166.0,182,87.921875,1.53125,89.453125,6.344,172,1
200,6,238,250,0.1,182,168.0,182,88.59375,1.625,90.21875,6.42,153,1
200,7,238,250,0.1,182,168.0,182,88.390625,1.828125,90.21875,7.296,165,1
200,8,238,250,0.1,182,182.0,182,88.75,1.796875,90.546875,6.76,122,1
200,9,238,250,0.1,182,182.0,182,89.0,2.078125,91.078125,7.276,122,1
200,10,238,250,0.1,182,182.0,182,87.96875,1.71875,89.6875,6.8,131,1
200,11,238,250,0.1,182,168.0,182,88.09375,1.671875,89.765625,6.328,160,1
200,12,238,250,0.1,182,172.0,182,87.75,1.65625,89.40625,6.204,161,1
200,13,238,250,0.1,182,170.0,182,87.21875,1.90625,89.125,6.532,170,1
200,14,238,250,0.1,182,176.0,182,88.28125,1.734375,90.015625,7.044,129,1
200,15,238,250,0.1,182,166.0,182,91.53125,1.546875,93.078125,6.656,197,1
200,16,238,250,0.1,182,182.0,182,88.140625,1.71875,89.859375,6.976,125,1
200,17,238,250,0.1,182,166.0,172,89.25,1.484375,90.734375,6.212,168,0
200,18,238,250,0.1,182,178.0,182,87.953125,1.84375,89.796875,7.272,133,1
200,19,238,250,0.1,182,172.0,182,87.8125,1.5,89.3125,6.244,160,1
200,20,238,250,0.1,182,182.0,182,89.921875,1.703125,91.625,6.872,128,1
200,21,238,250,0.1,182,170.0,182,88.171875,1.609375,89.78125,6.38,154,1
200,22,238,250,0.1,182,182.0,182,87.734375,1.703125,89.4375,7.04,126,1
200,23,238,250,0.1,182,166.0,182,87.828125,1.5625,89.390625,6.288,167,1
200,24,238,250,0.1,182,168.0,182,89.484375,1.546875,91.03125,6.752,144,1
200,25,238,250,0.1,182,182.0,182,93.28125,1.8125,95.09375,7.096,122,1
200,26,238,250,0.1,182,168.0,182,88.375,1.453125,89.828125,6.32,162,1
200,27,238,250,0.1,182,172.0,182,91.25,1.609375,92.859375,6.448,151,1
200,28,238,250,0.1,182,168.0,182,91.34375,1.796875,93.140625,6.376,154,1
200,29,238,250,0.1,182,174.0,182,88.75,1.5625,90.3125,6.764,170,1
250,0,234,246,0.1,210,192.0,210,121.546875,1.875,123.421875,6.105691056910569,200,1
250,1,234,246,0.1,210,196.0,210,120.8125,1.96875,122.78125,6.2073170731707314,175,1
250,2,234,246,0.1,210,190.0,210,120.625,2.078125,122.703125,6.857723577235772,193,1
250,3,234,246,0.1,210,210.0,210,123.734375,2.15625,125.890625,6.865853658536586,124,1
250,4,234,246,0.1,210,192.0,210,120.90625,2.03125,122.9375,6.459349593495935,199,1
250,5,234,246,0.1,210,196.0,210,120.921875,2.03125,122.953125,6.447154471544716,189,1
250,6,234,246,0.1,210,194.0,210,121.90625,1.921875,123.828125,6.40650406504065,179,1
250,7,234,246,0.1,210,196.0,210,121.234375,2.0625,123.296875,6.329268292682927,157,1
250,8,234,246,0.1,210,196.0,210,123.140625,2.046875,125.1875,6.178861788617886,157,1
250,9,234,246,0.1,210,196.0,198,120.53125,2.09375,122.625,6.142276422764228,154,0
250,10,234,246,0.1,210,190.0,194,121.546875,1.984375,123.53125,6.264227642276423,156,0
250,11,234,246,0.1,210,204.0,210,166.46875,3.625,170.09375,7.630081300813008,126,1
250,12,234,246,0.1,210,192.0,196,141.96875,2.453125,144.421875,6.243902439024391,167,0
250,13,234,246,0.1,210,210.0,210,124.90625,2.140625,127.046875,6.90650406504065,123,1
250,14,234,246,0.1,210,204.0,210,120.75,2.8125,123.5625,8.630081300813009,124,1
250,15,234,246,0.1,210,194.0,210,121.53125,2.140625,123.671875,6.739837398373984,192,1
250,16,234,246,0.1,210,204.0,210,120.5,2.328125,122.828125,7.321138211382114,132,1
250,17,234,246,0.1,210,210.0,210,121.609375,2.3125,123.921875,7.321138211382114,123,1
250,18,234,246,0.1,210,204.0,210,127.6875,2.40625,130.09375,7.369918699186992,123,1
250,19,234,246,0.1,210,210.0,210,121.328125,2.328125,123.65625,7.304878048780488,122,1
250,20,234,246,0.1,210,196.0,210,121.484375,2.1875,123.671875,6.264227642276423,186,1
250,21,234,246,0.1,210,196.0,210,121.40625,2.125,123.53125,6.471544715447155,150,1
250,22,234,246,0.1,210,204.0,210,121.34375,2.515625,123.859375,8.117886178861788,123,1
250,23,234,246,0.1,210,200.0,210,121.140625,2.21875,123.359375,7.126016260162602,133,1
250,24,234,246,0.1,210,204.0,210,120.6875,2.78125,123.46875,8.08130081300813,131,1
250,25,234,246,0.1,210,194.0,210,123.359375,2.359375,125.71875,7.227642276422764,171,1
250,26,234,246,0.1,210,194.0,210,121.125,2.21875,123.34375,6.471544715447155,164,1
250,27,234,246,0.1,210,194.0,210,122.0625,2.046875,124.109375,6.313008130081301,169,1
250,28,234,246,0.1,210,194.0,210,120.609375,2.109375,122.71875,6.402439024390244,143,1
250,29,234,246,0.1,210,200.0,210,128.390625,2.296875,130.6875,6.991869918699187,132,1
150,0,165,173,0.15,132,126.0,132,28.484375,0.59375,29.078125,4.930635838150289,143,1
150,1,165,173,0.15,132,124.0,130,27.609375,0.640625,28.25,5.011560693641618,127,0
150,2,165,173,0.15,132,128.0,132,28.234375,0.625,28.859375,5.173410404624278,105,1
150,3,165,173,0.15,132,128.0,132,27.390625,0.671875,28.0625,5.734104046242774,98,1
150,4,165,173,0.15,132,124.0,132,27.953125,0.609375,28.5625,5.335260115606936,109,1
150,5,165,173,0.15,132,126.0,128,27.453125,0.640625,28.09375,5.098265895953757,110,0
150,6,165,173,0.15,132,128.0,132,28.125,0.625,28.75,5.341040462427745,96,1
150,7,165,173,0.15,132,132.0,132,27.78125,0.625,28.40625,5.421965317919075,98,1
150,8,165,173,0.15,132,124.0,132,27.890625,0.65625,28.546875,5.219653179190751,112,1
150,9,165,173,0.15,132,126.0,132,27.828125,0.640625,28.46875,5.040462427745664,131,1
150,10,165,173,0.15,132,132.0,132,27.921875,0.6875,28.609375,5.61271676300578,93,1
150,11,165,173,0.15,132,126.0,132,27.59375,0.65625,28.25,5.606936416184971,105,1
150,12,165,173,0.15,132,128.0,132,27.515625,0.609375,28.125,5.375722543352601,106,1
150,13,165,173,0.15,132,132.0,132,27.703125,0.703125,28.40625,5.763005780346821,92,1
150,14,165,173,0.15,132,128.0,128,27.4375,0.703125,28.140625,5.323699421965318,107,0
150,15,165,173,0.15,132,128.0,132,28.015625,0.578125,28.59375,5.242774566473988,121,1
150,16,165,173,0.15,132,124.0,126,27.796875,0.609375,28.40625,4.84393063583815,101,0
150,17,165,173,0.15,132,126.0,132,27.703125,0.609375,28.3125,5.404624277456647,117,1
150,18,165,173,0.15,132,126.0,132,27.625,0.625,28.25,5.23121387283237,113,1
150,19,165,173,0.15,132,128.0,130,28.53125,0.59375,29.125,4.797687861271676,158,0
150,20,165,173,0.15,132,126.0,132,27.421875,0.65625,28.078125,5.61271676300578,107,1
150,21,165,173,0.15,132,126.0,132,27.796875,0.703125,28.5,5.502890173410405,129,1
150,22,165,173,0.15,132,132.0,132,27.625,0.609375,28.234375,5.4393063583815024,92,1
150,23,165,173,0.15,132,128.0,132,27.90625,0.671875,28.578125,6.271676300578035,96,1
150,24,165,173,0.15,132,124.0,132,27.765625,0.578125,28.34375,4.705202312138728,117,1
150,25,165,173,0.15,132,132.0,132,27.734375,0.65625,28.390625,5.820809248554913,92,1
150,26,165,173,0.15,132,132.0,132,27.421875,0.671875,28.09375,5.982658959537572,89,1
150,27,165,173,0.15,132,124.0,132,27.828125,0.609375,28.4375,5.063583815028902,115,1
150,28,165,173,0.15,132,126.0,132,27.96875,0.859375,28.828125,5.335260115606936,104,1
150,29,165,173,0.15,132,128.0,132,32.375,0.734375,33.109375,5.3526011560693645,97,1
200,0,238,250,0.15,182,174.0,182,104.578125,2.21875,106.796875,7.592,146,1
200,1,238,250,0.15,182,168.0,182,102.21875,1.453125,103.671875,6.156,148,1
200,2,238,250,0.15,182,180.0,182,90.734375,1.734375,92.46875,6.996,127,1
200,3,238,250,0.15,182,178.0,182,90.890625,1.8125,92.703125,7.204,133,1
200,4,238,250,0.15,182,166.0,182,90.6875,1.46875,92.15625,6.048,173,1
200,5,238,250,0.15,182,168.0,182,91.71875,1.6875,93.40625,6.872,169,1
200,6,238,250,0.15,182,168.0,182,91.03125,1.453125,92.484375,6.04,227,1
200,7,238,250,0.15,182,176.0,182,90.796875,1.796875,92.59375,7.8,132,1
200,8,238,250,0.15,182,182.0,182,90.1875,1.671875,91.859375,6.9,124,1
200,9,238,250,0.15,182,174.0,182,92.140625,1.5,93.640625,6.572,184,1
200,10,238,250,0.15,182,182.0,182,90.875,1.734375,92.609375,6.772,131,1
200,11,238,250,0.15,182,178.0,182,91.65625,1.9375,93.59375,7.676,124,1
200,12,238,250,0.15,182,172.0,182,90.484375,1.65625,92.140625,6.448,157,1
200,13,238,250,0.15,182,170.0,182,90.796875,1.609375,92.40625,6.748,153,1
200,14,238,250,0.15,182,176.0,182,90.28125,1.75,92.03125,7.032,131,1
200,15,238,250,0.15,182,170.0,174,92.140625,1.984375,94.125,6.412,142,0
200,16,238,250,0.15,182,182.0,182,104.15625,1.796875,105.953125,7.06,125,1
200,17,238,250,0.15,182,166.0,182,91.328125,1.515625,92.84375,6.376,157,1
200,18,238,250,0.15,182,182.0,182,91.65625,1.828125,93.484375,7.12,125,1
200,19,238,250,0.15,182,172.0,182,90.78125,1.765625,92.546875,6.952,140,1
200,20,238,250,0.15,182,182.0,182,90.421875,1.703125,92.125,6.96,128,1
200,21,238,250,0.15,182,170.0,182,90.515625,1.6875,92.203125,7.06,150,1
200,22,238,250,0.15,182,182.0,182,92.328125,1.75,94.078125,6.512,126,1
200,23,238,250,0.15,182,182.0,182,91.953125,1.890625,93.84375,6.468,124,1
200,24,238,250,0.15,182,168.0,182,90.640625,1.546875,92.1875,6.596,151,1
200,25,238,250,0.15,182,182.0,182,92.140625,1.703125,93.84375,6.944,127,1
200,26,238,250,0.15,182,170.0,182,91.0,1.609375,92.609375,6.456,141,1
200,27,238,250,0.15,182,172.0,182,90.640625,1.453125,92.09375,6.22,151,1
200,28,238,250,0.15,182,168.0,182,90.40625,1.5625,91.96875,6.58,151,1
200,29,238,250,0.15,182,174.0,182,90.578125,1.703125,92.28125,7.388,136,1
250,0,234,246,0.15,210,192.0,210,124.9375,1.984375,126.921875,6.4227642276422765,187,1
250,1,234,246,0.15,210,196.0,210,124.65625,1.875,126.53125,5.890243902439025,177,1
250,2,234,246,0.15,210,192.0,198,131.671875,2.171875,133.84375,6.621951219512195,183,0
250,3,234,246,0.15,210,210.0,210,126.53125,2.09375,128.625,6.59349593495935,124,1
250,4,234,246,0.15,210,192.0,210,126.953125,2.53125,129.484375,6.512195121951219,204,1
250,5,234,246,0.15,210,196.0,210,128.640625,2.015625,130.65625,6.796747967479675,191,1
250,6,234,246,0.15,210,194.0,210,124.421875,1.9375,126.359375,6.426829268292683,182,1
250,7,234,246,0.15,210,196.0,210,124.84375,2.171875,127.015625,6.520325203252033,141,1
250,8,234,246,0.15,210,196.0,210,124.515625,2.078125,126.59375,6.520325203252033,157,1
250,9,234,246,0.15,210,196.0,210,124.34375,2.09375,126.4375,6.760162601626016,146,1
250,10,234,246,0.15,210,188.0,210,126.09375,2.234375,128.328125,6.495934959349594,164,1
250,11,234,246,0.15,210,200.0,210,124.890625,2.90625,127.796875,7.841463414634147,132,1
250,12,234,246,0.15,210,194.0,210,131.71875,2.125,133.84375,6.536585365853658,169,1
250,13,234,246,0.15,210,210.0,210,124.3125,2.03125,126.34375,6.487804878048781,123,1
250,14,234,246,0.15,210,204.0,210,125.0625,2.875,127.9375,8.402439024390244,123,1
250,15,234,246,0.15,210,208.0,210,126.28125,2.171875,128.453125,7.280487804878049,123,1
250,16,234,246,0.15,210,204.0,210,124.796875,2.546875,127.34375,7.573170731707317,132,1
250,17,234,246,0.15,210,210.0,210,160.484375,2.3125,162.796875,7.382113821138211,124,1
250,18,234,246,0.15,210,198.0,210,124.421875,2.59375,127.015625,8.33739837398374,124,1
250,19,234,246,0.15,210,210.0,210,125.59375,2.359375,127.953125,7.634146341463414,123,1
250,20,234,246,0.15,210,194.0,210,125.203125,2.15625,127.359375,7.199186991869919,193,1
250,21,234,246,0.15,210,192.0,208,124.484375,2.15625,126.640625,6.426829268292683,166,0
250,22,234,246,0.15,210,198.0,210,127.875,1.84375,129.71875,5.987804878048781,164,1
250,23,234,246,0.15,210,200.0,210,125.65625,2.40625,128.0625,7.873983739837398,130,1
250,24,234,246,0.15,210,204.0,210,125.921875,2.453125,128.375,7.6138211382113825,130,1
250,25,234,246,0.15,210,194.0,210,124.671875,1.9375,126.609375,6.32520325203252,172,1
250,26,234,246,0.15,210,194.0,210,125.078125,2.09375,127.171875,6.32520325203252,162,1
250,27,234,246,0.15,210,194.0,210,124.5,2.0625,126.5625,6.178861788617886,203,1
250,28,234,246,0.15,210,194.0,210,124.5625,2.140625,126.703125,6.414634146341464,150,1
250,29,234,246,0.15,210,196.0,210,125.625,2.296875,127.921875,7.296747967479675,128,1
150,0,165,173,0.2,132,126.0,132,28.109375,0.59375,28.703125,5.323699421965318,143,1
150,1,165,173,0.2,132,124.0,132,28.46875,0.609375,29.078125,5.034682080924855,138,1
150,2,165,173,0.2,132,128.0,128,28.09375,0.609375,28.703125,5.289017341040463,94,0
150,3,165,173,0.2,132,130.0,132,28.75,0.671875,29.421875,5.861271676300578,90,1
150,4,165,173,0.2,132,124.0,132,28.265625,0.65625,28.921875,5.421965317919075,115,1
150,5,165,173,0.2,132,126.0,132,28.59375,0.6875,29.28125,4.959537572254336,120,1
150,6,165,173,0.2,132,124.0,132,28.453125,0.59375,29.046875,4.936416184971098,132,1
150,7,165,173,0.2,132,132.0,132,28.859375,0.796875,29.65625,5.508670520231214,89,1
150,8,165,173,0.2,132,124.0,132,28.234375,0.671875,28.90625,5.485549132947977,101,1
150,9,165,173,0.2,132,126.0,132,28.359375,0.65625,29.015625,5.23121387283237,113,1
150,10,165,173,0.2,132,130.0,132,28.71875,0.71875,29.4375,5.832369942196531,101,1
150,11,165,173,0.2,132,126.0,132,28.390625,0.71875,29.109375,5.618497109826589,105,1
150,12,165,173,0.2,132,126.0,128,28.765625,0.625,29.390625,5.3526011560693645,108,0
150,13,165,173,0.2,132,128.0,132,28.40625,0.65625,29.0625,5.179190751445087,100,1
150,14,165,173,0.2,132,126.0,132,28.640625,0.640625,29.28125,5.213872832369942,114,1
150,15,165,173,0.2,132,126.0,132,28.609375,0.625,29.234375,5.4508670520231215,137,1
150,16,165,173,0.2,132,122.0,132,28.484375,0.59375,29.078125,5.208092485549133,138,1
150,17,165,173,0.2,132,126.0,132,28.5,0.59375,29.09375,4.942196531791907,124,1
150,18,165,173,0.2,132,126.0,132,28.40625,0.640625,29.046875,5.104046242774566,125,1
150,19,165,173,0.2,132,126.0,130,28.3125,0.6875,29.0,5.196531791907514,111,0
150,20,165,173,0.2,132,126.0,132,32.65625,0.8125,33.46875,5.543352601156069,103,1
150,21,165,173,0.2,132,132.0,132,32.9375,0.65625,33.59375,5.664739884393064,112,1
150,22,165,173,0.2,132,132.0,132,28.515625,0.59375,29.109375,5.398843930635838,92,1
150,23,165,173,0.2,132,128.0,132,28.296875,0.625,28.921875,5.815028901734104,98,1
150,24,165,173,0.2,132,124.0,126,28.359375,0.59375,28.953125,4.832369942196531,108,0
150,25,165,173,0.2,132,132.0,132,28.25,0.609375,28.859375,5.433526011560693,92,1
150,26,165,173,0.2,132,124.0,130,28.6875,0.625,29.3125,5.416184971098266,111,0
150,27,165,173,0.2,132,124.0,128,28.484375,0.640625,29.125,5.052023121387284,113,0
150,28,165,173,0.2,132,132.0,132,28.765625,0.703125,29.46875,5.595375722543353,90,1
150,29,165,173,0.2,132,128.0,132,28.359375,0.6875,29.046875,5.289017341040463,93,1
200,0,238,250,0.2,182,170.0,182,92.953125,1.546875,94.5,6.36,163,1
200,1,238,250,0.2,182,168.0,182,93.015625,1.703125,94.71875,6.316,145,1
200,2,238,250,0.2,182,180.0,182,93.21875,1.71875,94.9375,7.52,121,1
200,3,238,250,0.2,182,178.0,182,92.921875,1.875,94.796875,7.588,135,1
200,4,238,250,0.2,182,168.0,182,102.203125,2.078125,104.28125,6.484,168,1
200,5,238,250,0.2,182,168.0,182,94.875,1.65625,96.53125,6.644,161,1
