n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
90,1,4.166666666666666,2.7545323667858366,20.0,0.03802083333333333,8.333333333333334
90,2,2.7777777777777777,2.4845199749997664,33.33333333333333,0.0640625,8.333333333333334
90,3,2.3148148148148144,2.1615958388756953,40.0,0.0578125,5.555555555555555
90,5,1.574074074074074,1.8541652217130358,53.333333333333336,0.0796875,5.555555555555555
90,10,1.2037037037037035,1.5521346865037233,60.0,0.13489583333333333,5.555555555555555
90,25,0.37037037037037035,0.9442628728875528,86.66666666666667,0.3890625,2.7777777777777777
90,35,0.27777777777777773,0.8333333333333334,90.0,0.596875,2.7777777777777777
90,40,0.37037037037037035,0.9442628728875528,86.66666666666667,0.7348958333333333,2.7777777777777777
90,50,0.27777777777777773,0.8333333333333335,90.0,1.0098958333333334,2.7777777777777777
90,60,0.27777777777777773,0.8333333333333334,90.0,1.3552083333333333,2.7777777777777777
90,75,0.27777777777777773,0.8333333333333335,90.0,1.9151041666666666,2.7777777777777777
90,85,0.09259259259259259,0.4986263710309725,96.66666666666667,2.3588541666666667,2.7777777777777777
90,100,0.09259259259259259,0.4986263710309725,96.66666666666667,3.19375,2.7777777777777777
90,110,0.09259259259259259,0.4986263710309725,96.66666666666667,4.093229166666666,2.7777777777777777
90,125,0.09259259259259259,0.4986263710309725,96.66666666666667,4.691666666666666,2.7777777777777777
90,150,0.09259259259259259,0.4986263710309725,96.66666666666667,6.436979166666666,2.7777777777777777
90,175,0.09259259259259259,0.4986263710309725,96.66666666666667,8.786979166666667,2.7777777777777777
90,200,0.0,0.0,100.0,10.781770833333333,0.0
90,225,0.0,0.0,100.0,13.495833333333334,0.0
90,250,0.0,0.0,100.0,16.450520833333332,0.0
90,275,0.0,0.0,100.0,19.703125,0.0
90,300,0.0,0.0,100.0,23.0171875,0.0
125,1,6.606060606060605,2.6340986438909977,0.0,0.09270833333333334,10.909090909090908
125,2,4.787878787878787,2.756743131041008,10.0,0.12604166666666666,9.090909090909092
125,3,4.484848484848484,1.9769098703394048,3.3333333333333335,0.153125,9.090909090909092
125,5,3.8181818181818183,2.316547254983805,20.0,0.16041666666666668,7.2727272727272725
125,10,3.3333333333333335,2.3038276131816016,20.0,0.2630208333333333,7.2727272727272725
125,25,1.4545454545454546,1.781447085660493,53.333333333333336,0.7098958333333333,5.454545454545454
125,35,1.818181818181818,1.8778101072520808,43.333333333333336,1.1557291666666667,5.454545454545454
125,40,0.9090909090909088,1.3069005244150196,63.33333333333333,1.3520833333333333,3.6363636363636362
125,50,1.0909090909090908,1.5988976919118691,63.33333333333333,1.9171875,5.454545454545454
125,60,1.2121212121212122,1.5090787391501492,56.666666666666664,2.636458333333333,3.6363636363636362
125,75,0.7878787878787877,1.2136354178485325,66.66666666666666,3.7317708333333335,3.6363636363636362
125,85,1.3939393939393938,1.798887524806767,60.0,4.491145833333333,5.454545454545454
